date,A,B,C,D,E,F,G,H,J,K,L,M,N,O,P,Q,R,S,T,Power
10/1/21 00:00,1631.8746,3.7098,445.2894,-4.05,114.21,11.664,8.2296,3.4506,5.0868,8.1648,2059.9272,2.1222,2.916,402.246,0,0,0,0,0,20.6064
10/2/21 00:00,1631.988,3.7422,445.3218,-4.293,112.752,11.6964,8.1324,3.5478,5.0382,8.0838,2059.9272,1.944,3.3048,409.86,0,0,0,0,0,20.6874
10/3/21 00:00,1631.9718,3.6936,445.2732,-4.2282,113.3028,11.664,8.1648,3.5154,5.0544,8.1,2060.1054,2.4138,3.4344,413.91,0,0,0,0,0,20.7684
10/4/21 00:00,1632.1014,3.7746,445.338,-4.2444,112.8978,11.7126,8.1648,3.5478,5.0382,8.1,2059.9272,2.0736,3.1104,414.882,0,0,0,0,2.187,20.8494
10/5/21 00:00,1632.3768,3.7098,445.257,-3.8556,115.182,11.6802,8.2944,3.3696,5.1354,8.2458,2060.478,1.6362,2.4624,402.084,0,0,0.324,3.1266,5.0058,20.9466
10/6/21 00:00,1632.6846,3.645,445.1598,-3.9366,115.182,11.6316,8.2782,3.3696,5.1192,8.2134,2061.2394,1.9602,2.916,415.53,0,0,2.2842,7.1928,11.259,21.0438
10/7/21 00:00,1632.9276,3.7098,445.2246,-4.1958,113.4,11.6802,8.181,3.4992,5.0544,8.1162,2061.2232,2.3328,3.9528,412.938,0,0,5.2164,15.957,19.6992,21.141
10/8/21 00:00,1633.1868,3.7584,445.2408,-4.3578,112.3146,11.6964,8.1162,3.5802,5.0058,8.0514,2061.3852,2.106,3.1752,416.016,0,0,9.4608,27.5238,37.2114,21.2382
10/9/21 00:00,1633.3002,3.6774,445.1436,-4.212,113.562,11.6478,8.1648,3.483,5.0544,8.1,2061.9036,2.6082,3.6288,405,0,0,18.9054,44.7282,47.8548,21.3192
10/10/21 00:00,1633.6404,3.645,445.095,-4.2606,113.4,11.6478,8.1486,3.4992,5.0382,8.0838,2062.4544,2.835,3.888,407.916,0,0,20.8656,49.7178,58.7898,21.4002
10/11/21 00:00,1633.7538,3.7584,445.1922,-4.5522,111.3588,11.6964,8.0352,3.6612,4.9734,7.9704,2062.1304,2.511,3.8232,400.302,0,0,32.2704,70.6806,81.3078,21.465
10/12/21 00:00,1633.8996,3.807,445.2408,-4.7304,110.1762,11.7288,7.9704,3.7584,4.9248,7.9056,2062.1142,3.0456,4.4064,404.676,0,0,38.4588,83.187,89.1324,21.5298
10/13/21 00:00,1634.0454,3.9366,445.3542,-4.6656,109.9008,11.7936,8.0028,3.7908,4.941,7.938,2061.693,2.5758,4.212,397.71,0,0,48.8916,106.6446,130.7178,21.5622
10/14/21 00:00,1634.1102,3.9042,445.3218,-4.4712,111.051,11.7774,8.0676,3.7098,4.9896,8.0028,2061.9198,2.268,3.1752,386.856,0,0,72.3654,157.302,167.9454,21.5946
10/15/21 00:00,1634.2236,3.7422,445.1436,-3.7098,115.83,11.6802,8.3592,3.3372,5.1678,8.2782,2062.6974,1.7658,2.9808,323.19,0,0,93.879,205.7886,262.6992,21.627
10/16/21 00:00,1634.2398,3.1266,444.528,-1.8792,129.438,11.3724,9.0882,2.2842,5.6214,9.0072,2065.1922,1.296,2.3652,254.502,0,0,124.1892,256.7538,270.8316,21.708
10/17/21 00:00,1634.3208,2.8998,444.3012,-1.6524,132.03,11.259,9.1854,2.0898,5.67,9.1044,2066.2614,1.5552,2.7864,231.66,0,0,118.0008,248.0058,268.6446,21.8214
10/18/21 00:00,1634.4504,3.078,444.4632,-1.6524,131.058,11.3562,9.1854,2.1708,5.67,9.1044,2065.6134,0.891,2.4624,318.006,0,0,146.0268,297.7236,320.2416,21.9834
10/19/21 00:00,1634.499,3.2562,444.6414,-1.5876,130.41,11.4372,9.2178,2.2356,5.6862,9.1206,2064.852,1.5228,2.3976,250.938,0,0,148.959,310.2462,316.1754,22.1778
10/20/21 00:00,1634.5962,3.402,444.771,-1.5876,129.6,11.5182,9.2178,2.3004,5.6862,9.1206,2064.3174,1.0692,1.5876,238.302,0,0,153.5274,320.2416,324.3078,22.4208
10/21/21 00:00,1634.6934,3.6288,444.9978,-1.6038,128.142,11.6316,9.2016,2.43,5.6862,9.1206,2063.3454,1.134,1.8468,271.188,0,0,154.1754,321.5052,340.8804,22.6962
10/22/21 00:00,1634.4504,3.8556,445.257,-1.7982,125.712,11.7612,9.1206,2.6406,5.6376,9.0396,2062.017,1.8306,4.0824,335.178,0,0,181.2294,373.7178,387.7956,22.9878
10/23/21 00:00,1634.2398,4.131,445.5324,-2.5272,120.204,11.8908,8.829,3.0618,5.4432,8.748,2060.6886,3.1428,6.1722,341.658,0,0,202.419,414.3798,423.144,23.2794
10/24/21 00:00,1634.2236,4.455,445.8564,-3.0618,115.668,12.069,8.6184,3.4506,5.3136,8.5374,2059.263,3.2562,4.4712,352.836,0,0,205.9992,421.2648,437.8374,23.5386
10/25/21 00:00,1634.0778,4.6332,446.0346,-2.8026,116.154,12.15,8.7156,3.4344,5.3784,8.6346,2058.2262,3.483,6.3018,336.798,0,0,235.3374,476.6202,649.8792,23.7816
10/26/21 00:00,1633.9482,4.8762,446.2938,-2.43,116.802,12.2958,8.8614,3.4344,5.4756,8.7804,2056.833,2.6568,5.8482,325.62,0,0,217.4202,445.662,470.043,23.9598
10/27/21 00:00,1634.0454,5.0706,446.4882,-1.6362,120.042,12.393,9.1854,3.2076,5.67,9.1044,2055.8934,2.5596,4.7628,288.36,0,0,199.4868,412.1928,442.8432,24.1056
10/28/21 00:00,1633.9482,5.0544,446.4882,-3.2562,111.618,12.393,8.5374,3.8556,5.2812,8.4564,2056.1364,4.1634,6.4314,328.212,0,0,213.8238,439.4088,473.1696,24.2676
10/29/21 00:00,1633.851,5.1192,446.5368,-3.3372,110.9538,12.4092,8.505,3.9204,5.2488,8.4402,2055.8124,3.6774,5.0544,343.44,0,0,245.7702,500.6934,528.2172,24.4296
10/30/21 00:00,1633.6242,5.3622,446.796,-3.0942,110.9862,12.555,8.6022,3.9528,5.3136,8.5212,2054.3544,3.2076,4.7952,343.602,0,0,318.1356,642.3624,1081.4634,24.5592
10/31/21 00:00,1633.5108,5.67,447.12,-3.0456,109.674,12.717,8.6184,4.1148,5.3298,8.5374,2052.7668,3.8718,5.6538,339.876,0,0,277.7166,561.3624,1092.7224,24.6888
11/1/21 00:00,1633.3002,5.4918,446.958,-3.2238,109.7064,12.6198,8.5536,4.0824,5.2812,8.4726,2053.35,4.2768,6.6258,336.15,0,0,223.2846,459.108,478.8072,24.8184
11/2/21 00:00,1633.2354,5.4918,446.958,-3.159,110.0304,12.6198,8.5698,4.05,5.2974,8.505,2053.269,3.159,4.3416,355.428,0,0,200.4588,414.3798,460.3554,24.948
11/3/21 00:00,1633.2192,5.6214,447.1038,-3.0132,110.1438,12.7008,8.6346,4.0662,5.3298,8.5698,2052.621,3.3048,4.86,341.172,0,0,185.7978,385.6086,398.115,25.0452
11/4/21 00:00,1632.9276,5.589,447.0876,-3.159,109.5606,12.6846,8.5698,4.0986,5.2974,8.505,2052.4266,5.0868,6.8202,343.44,0,0,185.7978,384.669,394.3728,25.11
11/5/21 00:00,1632.7656,5.6214,447.1362,-3.1752,109.35,12.7008,8.5698,4.131,5.2974,8.505,2052.0864,4.6494,6.8202,338.742,0,0,189.054,389.9826,415.0116,25.1748
11/6/21 00:00,1632.4902,5.7186,447.2496,-3.0942,109.2042,12.7494,8.6022,4.1634,5.3136,8.5374,2051.2764,4.9572,6.6258,344.088,0,0,209.5956,430.6446,483.1812,25.1748
11/7/21 00:00,1632.2148,5.8482,447.3954,-2.835,109.9818,12.8142,8.6994,4.1148,5.3784,8.6346,2050.3044,4.4388,6.561,346.194,0,0,221.9724,458.4762,782.1684,25.1586
11/8/21 00:00,1632.0528,6.1722,447.7356,-2.7378,108.8964,13.0086,8.748,4.2606,5.4108,8.6832,2048.6034,4.1634,5.6538,335.016,0,0,298.9062,607.662,787.7898,25.11
11/9/21 00:00,1632.0366,6.5934,448.173,-2.673,107.163,13.2516,8.7642,4.4874,5.427,8.6994,2046.5946,4.212,5.7186,337.608,0,0,310.635,626.7294,724.626,25.11
11/10/21 00:00,1632.15,6.7554,448.3188,-2.6244,106.6608,13.3326,8.7804,4.5522,5.427,8.7156,2046.0276,4.6332,6.885,324.81,0,0,392.445,754.0128,790.6086,25.2234
11/11/21 00:00,1632.0204,7.0794,448.6428,-2.5272,105.6564,13.527,8.829,4.698,5.4594,8.7642,2044.3914,4.3578,7.209,334.206,0,0,299.5542,591.705,691.4646,25.4664
11/12/21 00:00,1631.8746,6.9498,448.5294,-2.4786,106.515,13.446,8.8452,4.6008,5.4756,8.7804,2044.764,4.4226,6.6906,345.87,0,0,259.4592,518.8374,540.7236,25.8552
11/13/21 00:00,1631.8422,6.9336,448.5132,-2.3814,107.0172,13.446,8.8776,4.5684,5.4918,8.8128,2044.7964,3.9366,6.075,337.77,0,0,246.7422,484.1208,497.5668,26.2764
11/14/21 00:00,1631.8746,7.1766,448.7562,-2.268,106.4016,13.5918,8.9262,4.6656,5.5242,8.8614,2043.6462,3.2562,5.3136,335.826,0,0,211.5396,413.4402,530.4042,26.6814
11/15/21 00:00,1631.9718,6.9498,448.5294,-2.2356,107.6652,13.4622,8.9424,4.5198,5.5404,8.8776,2044.8126,2.997,4.1148,369.522,0,0,113.4324,245.4948,273.0186,27.0702
11/16/21 00:00,1631.988,6.5772,448.1406,-2.1708,109.8198,13.2354,8.9748,4.2606,5.5566,8.91,2046.5622,2.6892,3.7584,379.404,0,0,113.7564,238.302,273.0186,27.3942
11/17/21 00:00,1632.15,6.2208,447.7842,-2.2518,111.0186,13.041,8.9262,4.0986,5.5242,8.8614,2048.3604,3.2076,4.4712,373.572,0,0,80.838,178.8804,202.9698,27.5562
11/18/21 00:00,1632.2634,5.9454,447.4926,-2.187,112.752,12.879,8.9586,3.9204,5.5404,8.8938,2049.786,2.1546,3.1104,376.974,0,0,59.0004,139.482,159.5052,27.5724
11/19/21 00:00,1632.6036,5.7996,447.3144,-2.106,113.886,12.798,8.991,3.807,5.5566,8.9262,2050.8876,1.6524,2.916,384.912,0,0,52.1478,112.266,132.921,27.4428
11/20/21 00:00,1632.5064,5.6862,447.2172,-1.9602,115.182,12.7332,9.0558,3.6774,5.6052,8.991,2051.2116,2.3166,2.7216,359.316,0,0,30.9582,70.6806,85.374,27.2484
11/21/21 00:00,1632.5874,5.6214,447.1524,-1.944,115.668,12.7008,9.072,3.6288,5.6052,8.991,2051.6328,2.0412,2.6568,384.588,0,0,16.6212,41.6016,56.6028,27.0378
11/22/21 00:00,1632.5712,5.6214,447.1524,-1.782,116.478,12.7008,9.1206,3.564,5.6376,9.0558,2051.5842,2.2194,3.1428,378.432,0,0,9.7848,26.5842,30.0186,26.8272
11/23/21 00:00,1632.3768,5.5404,447.0876,-1.5552,118.098,12.6522,9.2178,3.4344,5.7024,9.153,2051.6166,2.268,3.0456,371.628,0,0,6.1884,20.0232,23.7654,26.6166
11/24/21 00:00,1632.3444,5.508,447.0552,-1.3446,119.394,12.636,9.315,3.321,5.7672,9.234,2051.6976,1.5066,2.0736,378.756,0,0,2.9322,10.6272,15.3252,26.4222
11/25/21 00:00,1632.4578,5.4594,447.0066,-1.1826,120.528,12.6036,9.3798,3.2238,5.7996,9.315,2052.0054,1.458,2.4624,412.29,0,0,0.648,4.374,6.561,26.2278
11/26/21 00:00,1632.4578,5.427,446.9742,-1.1178,121.014,12.5874,9.4122,3.1914,5.8158,9.3312,2052.1512,1.1988,2.0736,402.408,0,0,0,0,2.187,26.0334
11/27/21 00:00,1632.5226,5.5242,447.0552,-0.9396,121.5,12.636,9.477,3.159,5.8644,9.4122,2051.7948,0.648,1.458,397.386,0,0,0,0,0,25.8552
11/28/21 00:00,1632.3768,5.4432,446.9742,-0.9072,122.148,12.5874,9.4932,3.0942,5.8806,9.4284,2051.973,1.3446,2.0736,374.706,0,0,0,0,0,25.6932
11/29/21 00:00,1632.231,5.265,446.8122,-0.8424,123.444,12.4902,9.5256,2.9808,5.8968,9.4446,2052.5886,1.5714,2.3004,359.802,0,0,0,0,0,25.5636
11/30/21 00:00,1632.312,5.022,446.5692,-0.7128,125.55,12.3606,9.5904,2.7864,5.9292,9.5094,2053.7712,1.9278,3.3696,350.892,0,0,0,0,0,25.4502
12/1/21 00:00,1632.4416,4.9248,446.472,-0.5994,126.684,12.312,9.639,2.6892,5.9616,9.558,2054.322,1.8306,3.0456,337.77,0,0,0,0,0,25.353
12/2/21 00:00,1632.5226,4.9734,446.5206,-0.7776,125.388,12.3444,9.558,2.7864,5.913,9.477,2054.241,2.349,3.6288,353.808,0,0,0,0,0,25.2396
12/3/21 00:00,1632.5388,5.022,446.553,-0.729,125.388,12.3606,9.5742,2.8026,5.913,9.4932,2054.079,2.5596,4.1472,345.708,0,0,0,0,0,25.1262
12/4/21 00:00,1632.5226,5.0868,446.634,-0.5832,125.874,12.4092,9.639,2.7702,5.9616,9.5742,2053.674,2.1546,4.0176,321.894,0,0,0,0,0,24.9804
12/5/21 00:00,1632.4254,5.1516,446.6988,-0.405,126.522,12.4416,9.72,2.7216,6.0102,9.639,2053.2366,1.6524,2.3652,304.074,0,0,0,0,0,24.8508
12/6/21 00:00,1632.231,4.9248,446.4882,-0.4536,127.494,12.312,9.6876,2.6244,5.994,9.6228,2054.0628,2.1708,2.9808,310.068,0,0,0,0,0,24.7536
12/7/21 00:00,1632.1662,4.7628,446.3262,-0.3564,128.952,12.231,9.7362,2.4948,6.0264,9.6552,2054.6784,2.1222,2.916,311.364,0,0,0,0,0,24.6888
12/8/21 00:00,1632.0204,4.7952,446.3586,-0.1458,130.086,12.2472,9.8334,2.4138,6.0912,9.7524,2054.322,2.2194,3.8232,309.096,0,0,0,0,0,24.6564
12/9/21 00:00,1632.0366,4.6656,446.2452,0.2268,133.002,12.1824,9.9954,2.187,6.1884,9.9144,2054.8566,2.8674,4.536,349.758,0,0,0,0,0,24.624
12/10/21 00:00,1632.0366,4.6494,446.229,0.4212,134.298,12.1662,10.0926,2.0736,6.237,10.0116,2054.889,3.7746,6.6906,345.384,0,0,0,0,0,24.5592
12/11/21 00:00,1632.0366,4.7466,446.3262,0.5994,134.784,12.2148,10.1736,2.0574,6.2856,10.0926,2054.403,3.5802,5.1192,337.122,0,0,0,0,0,24.462
12/12/21 00:00,1632.0366,4.8114,446.391,0.5346,133.974,12.2634,10.1412,2.1222,6.2694,10.0602,2054.1114,2.8998,4.3416,288.846,0,0,0,0,0,24.3324
12/13/21 00:00,1632.0366,4.941,446.5044,0.648,133.974,12.3282,10.1898,2.1384,6.3018,10.1088,2053.512,2.4948,5.589,275.886,0,0,0,0,0,24.1866
12/14/21 00:00,1631.9394,4.9734,446.553,0.6318,133.65,12.3444,10.1898,2.1546,6.3018,10.1088,2053.2204,3.0132,5.589,277.344,0,0,0,0,0,24.0732
12/15/21 00:00,1631.826,4.9086,446.4882,0.6804,134.298,12.312,10.206,2.106,6.318,10.125,2053.3824,3.4506,5.1192,284.472,0,0,0,0,0,23.976
12/16/21 00:00,1631.7936,4.779,446.3748,0.7452,135.432,12.231,10.2222,2.0088,6.3342,10.1574,2053.917,3.6288,5.5242,274.428,0,0,0,0,0,23.9112
12/17/21 00:00,1631.826,5.0058,446.6016,0.81,134.46,12.3606,10.2546,2.106,6.3504,10.1898,2052.8802,4.0014,6.6258,280.422,0,0,0,0,0,23.8464
12/18/21 00:00,1631.7774,4.8924,446.4882,0.81,135.108,12.2958,10.2546,2.0412,6.3504,10.1898,2053.35,4.0176,5.7186,279.774,0,0,0,0,0,23.7654
12/19/21 00:00,1631.745,4.8276,446.4234,0.9234,136.242,12.2634,10.3194,1.944,6.3828,10.2384,2053.593,3.8232,5.5242,283.014,0,0,0,0,0,23.6844
12/20/21 00:00,1631.6316,4.7628,446.3748,0.8586,136.242,12.231,10.287,1.944,6.3666,10.206,2053.755,4.1634,6.1722,271.512,0,0,0,0,0,23.5872
12/21/21 00:00,1631.5992,4.86,446.472,0.8262,135.432,12.2796,10.2708,2.0088,6.3504,10.1898,2053.2852,3.7746,6.1074,252.72,0,0,0,0,0,23.5062
12/22/21 00:00,1631.6478,4.86,446.4558,0.8424,135.594,12.2796,10.2708,2.0088,6.3666,10.206,2053.3662,3.6774,5.913,259.362,0,0,0,0,0,23.4414
12/23/21 00:00,1631.5668,4.86,446.472,0.8262,135.432,12.2796,10.2708,2.0088,6.3504,10.1898,2053.2204,3.321,5.2488,279.45,0,0,0,0,0,23.3928
12/24/21 00:00,1631.5182,4.86,446.472,0.8586,135.594,12.2796,10.287,2.0088,6.3666,10.206,2053.1556,3.1266,5.3946,288.522,0,0,0,0,0,23.3604
12/25/21 00:00,1631.4858,4.779,446.391,0.7938,135.756,12.231,10.2546,1.9764,6.3504,10.1736,2053.5444,3.1104,5.589,290.628,0,0,0,0,0,23.3442
12/26/21 00:00,1631.4048,4.7466,446.3586,0.81,136.08,12.2148,10.2708,1.9602,6.3504,10.1898,2053.5768,2.8836,4.4064,290.79,0,0,0,0,0,23.328
12/27/21 00:00,1631.3886,4.6494,446.2776,0.7452,136.242,12.1662,10.2384,1.9278,6.3342,10.1574,2053.998,3.0942,4.698,273.618,0,0,0,0,0,23.328
12/28/21 00:00,1631.259,4.6656,446.2938,0.8424,136.728,12.1824,10.2708,1.8954,6.3666,10.206,2053.7388,2.2356,3.8232,294.84,0,0,0,0,0,23.3118
12/29/21 00:00,1631.2266,4.7304,446.3586,0.8262,136.242,12.2148,10.2708,1.944,6.3504,10.1898,2053.4148,2.3814,4.7628,302.454,0,0,0,0,0,23.2956
12/30/21 00:00,1631.097,4.8276,446.472,0.81,135.594,12.2634,10.2708,1.9926,6.3504,10.1898,2052.7992,2.7378,4.0824,246.888,0,0,0,0,0,23.2956
12/31/21 00:00,1631.178,4.941,446.5854,0.8586,135.108,12.3282,10.287,2.0412,6.3666,10.206,2052.3618,2.916,5.4432,270.54,0,0,0,0,0,23.328
1/1/22 00:00,1631.1132,4.9734,446.6178,0.9072,135.27,12.3444,10.3032,2.0412,6.3828,10.2384,2052.1512,3.0132,4.4712,261.63,0,0,0,0,0,23.328
1/2/22 00:00,1631.016,5.0868,446.7474,0.9882,135.108,12.4092,10.3518,2.0574,6.399,10.2708,2051.4546,3.0618,4.86,279.774,0,0,0,0,0,23.3766
1/3/22 00:00,1630.8054,5.103,446.7798,1.0044,135.108,12.4092,10.3518,2.0574,6.4152,10.287,2051.1306,2.6892,4.1472,228.582,0,0,0,0,0,23.4252
1/4/22 00:00,1630.6272,5.0706,446.7636,1.1178,135.918,12.393,10.4004,1.9926,6.4476,10.3356,2050.9848,2.3652,4.2768,258.39,0,0,0,0,0,23.4738
1/5/22 00:00,1630.4328,5.2002,446.9094,1.134,135.27,12.474,10.4166,2.0574,6.4476,10.3356,2050.1586,1.863,2.8512,304.56,0,0,0,0,0,23.5548
1/6/22 00:00,1630.3032,5.2974,447.0066,1.1664,134.946,12.5226,10.4328,2.0898,6.4638,10.368,2049.543,1.3122,2.7216,290.466,0,0,0,0,0,23.6358
1/7/22 00:00,1630.0764,5.3136,447.039,1.1826,134.946,12.5226,10.4328,2.0898,6.4638,10.368,2049.2352,1.5714,2.7216,289.494,0,0,0,0,0,23.7492
1/8/22 00:00,1629.9954,5.3784,447.12,1.2474,134.946,12.5712,10.4652,2.106,6.48,10.4004,2048.7492,1.863,2.916,287.064,0,0,0,0,0,23.8464
1/9/22 00:00,1629.8496,5.3622,447.1038,1.2636,135.108,12.555,10.4652,2.0898,6.4962,10.4004,2048.6844,1.7496,2.8512,274.59,0,0,0,0,0,23.9598
1/10/22 00:00,1629.8496,5.3946,447.1362,1.3122,135.27,12.5712,10.4976,2.0736,6.5124,10.4328,2048.5224,1.4742,2.3328,292.086,0,0,0,0,0,24.057
1/11/22 00:00,1629.6714,5.427,447.1848,1.296,134.946,12.5874,10.4814,2.106,6.4962,10.4166,2048.1822,2.1546,3.24,319.788,0,0,0,0,0,24.1542
1/12/22 00:00,1629.4284,5.3946,447.1848,1.3284,135.27,12.5712,10.4976,2.0736,6.5124,10.4328,2047.9554,2.43,3.9528,310.392,0,0,0,0,0,24.2514
1/13/22 00:00,1629.4446,5.4108,447.1848,1.296,135.108,12.5712,10.4976,2.0898,6.4962,10.4328,2047.9554,2.4948,4.212,318.654,0,0,0,0,0,24.3324
1/14/22 00:00,1629.3474,5.4756,447.2496,1.3446,134.946,12.6198,10.5138,2.106,6.5124,10.449,2047.518,2.6082,3.6936,320.274,0,0,0,0,0,24.3972
1/15/22 00:00,1629.234,5.4108,447.201,1.2798,134.946,12.5712,10.4814,2.106,6.4962,10.4166,2047.68,2.7054,3.7584,345.708,0,0,0,0,0,24.4296
1/16/22 00:00,1629.072,5.3946,447.201,1.3122,135.27,12.5712,10.4976,2.0736,6.5124,10.4328,2047.5342,3.726,6.6258,341.658,0,0,0,0,0,24.4458
1/17/22 00:00,1628.8938,5.4918,447.3144,1.2798,134.46,12.636,10.4814,2.1546,6.4962,10.4328,2046.8376,4.4226,6.237,340.362,0,0,0,0,0,24.4296
1/18/22 00:00,1628.7642,5.3622,447.201,1.2636,135.108,12.555,10.4652,2.0898,6.4962,10.4166,2047.2912,3.8394,5.6538,336.474,0,0,0,0,0,24.381
1/19/22 00:00,1628.5698,5.3622,447.201,1.2798,135.27,12.555,10.4814,2.0736,6.4962,10.4328,2047.0644,3.2562,4.7304,348.786,0,0,0,0,0,24.2838
1/20/22 00:00,1628.4564,5.3946,447.2496,1.3284,135.27,12.5712,10.4976,2.0736,6.5124,10.449,2046.708,3.1752,4.7952,338.904,0,0,0,0,0,24.1704
1/21/22 00:00,1628.505,5.4108,447.2658,1.3122,135.108,12.5874,10.4976,2.0898,6.5124,10.4328,2046.708,3.7098,6.1722,321.732,0,0,0,0,0,24.0732
1/22/22 00:00,1628.2944,5.4594,447.3306,1.3284,134.946,12.6036,10.4976,2.106,6.5124,10.449,2046.2706,3.8718,5.6538,312.66,0,0,0,0,0,23.9922
1/23/22 00:00,1628.2458,5.508,447.3792,1.3284,134.622,12.636,10.4976,2.1384,6.5124,10.449,2045.9628,3.5802,5.184,322.056,0,0,0,0,0,23.9274
1/24/22 00:00,1628.2782,5.508,447.3792,1.296,134.46,12.636,10.4814,2.1546,6.5124,10.4328,2045.9952,3.6288,5.0544,335.664,0,0,0,0,0,23.8626
1/25/22 00:00,1628.0514,5.4432,447.3306,1.3446,135.108,12.6036,10.5138,2.0898,6.5124,10.449,2046.0276,2.9646,4.6656,341.496,0,0,0,0,0,23.814
1/26/22 00:00,1627.857,5.4108,447.3144,1.3608,135.432,12.5874,10.5138,2.0574,6.5286,10.4652,2045.9304,2.9808,4.2768,332.91,0,0,0,0,0,23.7654
1/27/22 00:00,1627.7598,5.4918,447.3954,1.4904,135.756,12.6198,10.5786,2.0412,6.561,10.53,2045.3958,2.673,4.2768,300.672,0,0,0,0,0,23.7168
1/28/22 00:00,1627.6788,5.508,447.4278,1.458,135.432,12.636,10.5624,2.0736,6.561,10.5138,2045.2176,3.159,4.4712,315.9,0,0,0,0,0,23.733
1/29/22 00:00,1627.6788,5.4756,447.3792,1.4418,135.594,12.6198,10.5624,2.0574,6.5448,10.5138,2045.412,2.7054,3.6936,263.898,0,0,0,0,0,23.7492
1/30/22 00:00,1627.533,5.1516,447.0876,1.4904,137.7,12.4416,10.5786,1.863,6.561,10.53,2046.6432,1.782,3.4992,254.178,0,0,0,0,0,23.7816
1/31/22 00:00,1627.371,5.0058,446.9418,1.5228,138.834,12.3606,10.5948,1.7658,6.5772,10.5462,2047.113,1.8144,2.6568,231.012,0,0,0,0,0,23.8302
2/1/22 00:00,1627.2576,4.86,446.8122,1.5066,139.644,12.2796,10.5948,1.701,6.5772,10.5462,2047.6152,1.4256,2.916,228.42,0,0,0,0,0,23.9112
2/2/22 00:00,1627.128,4.8762,446.8446,1.6362,140.292,12.2958,10.6434,1.6524,6.6096,10.5948,2047.3722,1.7172,2.916,231.498,0,0,0,0,0,23.9922
2/3/22 00:00,1626.9984,4.7952,446.7636,1.5228,140.13,12.2472,10.5948,1.6524,6.5772,10.5462,2047.5828,1.9278,3.2076,216.918,0,0,0,0,0,24.0894
2/4/22 00:00,1626.804,4.8276,446.8122,1.6524,140.778,12.2634,10.6596,1.6038,6.6096,10.611,2047.2264,1.4742,2.6568,219.51,0,0,0,0,0,24.1704
2/5/22 00:00,1626.6744,4.8438,446.8446,1.62,140.454,12.2796,10.6434,1.6362,6.6096,10.5948,2046.9186,1.4904,2.3976,225.666,0,0,0,0,0,24.2352
2/6/22 00:00,1626.561,4.9734,446.9742,1.539,139.158,12.3444,10.5948,1.7334,6.5772,10.5624,2046.2706,2.1708,2.6568,242.514,0,0,0,0,0,24.2838
2/7/22 00:00,1626.4638,4.9086,446.9094,1.5552,139.644,12.312,10.611,1.701,6.5934,10.5624,2046.4326,1.7334,2.4624,231.984,0,0,0,0,0,24.3648
2/8/22 00:00,1626.4476,4.8276,446.8446,1.6038,140.454,12.2634,10.6434,1.6362,6.6096,10.5948,2046.7242,2.2194,4.05,215.136,0,0,0,0,0,24.4296
2/9/22 00:00,1626.4314,4.7628,446.7636,1.5066,140.292,12.231,10.5948,1.6362,6.5772,10.5462,2047.0806,2.106,3.1104,240.57,0,0,0,0,0,24.4782
2/10/22 00:00,1626.3504,4.8114,446.8284,1.5066,139.968,12.2634,10.5948,1.6686,6.5772,10.5462,2046.7242,1.7658,2.916,246.888,0,0,0,0,0,24.5268
2/11/22 00:00,1626.2532,4.7142,446.7474,1.4742,140.292,12.1986,10.5624,1.6362,6.561,10.53,2047.032,2.268,3.0456,235.548,0,0,0,0,0,24.5754
2/12/22 00:00,1626.2532,4.6494,446.6664,1.5066,140.94,12.1662,10.5786,1.5876,6.5772,10.5462,2047.3722,2.0736,3.1752,235.386,0,0,0,0,0,24.6078
2/13/22 00:00,1626.3018,4.6494,446.6664,1.5228,141.102,12.1662,10.5948,1.5714,6.5772,10.5462,2047.4208,2.6406,3.3048,230.04,0,0,0,0,0,24.6402
2/14/22 00:00,1626.2856,4.698,446.715,1.4904,140.616,12.1986,10.5786,1.6038,6.5772,10.5462,2047.1778,2.3976,3.24,237.654,0,0,0,0,0,24.6726
2/15/22 00:00,1626.4152,4.8114,446.8284,1.5714,140.292,12.2634,10.611,1.6362,6.5934,10.5786,2046.789,2.2194,3.3696,228.258,0,0,0,0,0,24.6888
2/16/22 00:00,1626.3018,4.9086,446.9256,1.5876,139.806,12.312,10.6272,1.6848,6.5934,10.5786,2046.2058,1.3932,2.5272,272.322,0,0,0,0,0,24.6888
2/17/22 00:00,1626.318,4.8924,446.9094,1.6362,140.292,12.2958,10.6434,1.6524,6.6096,10.611,2046.303,1.5066,2.6568,249.318,0,0,0,0,0,24.705
2/18/22 00:00,1626.156,4.86,446.8932,1.6038,140.292,12.2796,10.6272,1.6524,6.6096,10.5948,2046.2382,1.3284,2.43,249.642,0,0,0,0,0,24.705
2/19/22 00:00,1626.0588,5.0544,447.0876,1.7172,139.806,12.3768,10.692,1.701,6.642,10.6434,2045.2338,0.486,1.296,516.456,0,0,0,0,0,24.705
2/20/22 00:00,1626.075,5.3622,447.4116,1.458,136.242,12.555,10.5624,1.9926,6.561,10.5138,2043.8406,0.6642,1.62,427.032,0,0,0,0,0,24.705
2/21/22 00:00,1626.0588,5.7024,447.7518,1.3284,133.488,12.7494,10.4976,2.2356,6.5286,10.4652,2042.334,1.2636,2.1384,371.952,0,0,0,0,0,24.705
2/22/22 00:00,1626.0588,5.832,447.8652,1.3608,133.002,12.8142,10.5138,2.3004,6.5286,10.4814,2041.767,1.0044,2.2032,372.924,0,0,0,0,0,24.7374
